pass,product,variable,kind,decided_by,basis,evidence
adjudicated,autoshorts-ai,failed_generation_charge_policy,vendor_silence,hand,"HAND. Terms & Conditions and all 27 FAQ questions were read in full by both passes; the adjacent statement that re-renders from script or series edits 'do not count against your plan' was correctly distinguished from a failed-generation policy, which neither document addresses.","AGREED -- vendor_silence, confirmed by a completed read (see coder_note). Terms & Conditions and all 27 FAQ questions were read in full by both independent passes; neither addresses what happens to the allowance on a failed or errored generation. The closest adjacent statement (re-renders from script/series edits ""do not count against your plan"") concerns edits, not failures, and does not answer this construct."
adjudicated,autoshorts-ai,auto_renewal_default,vendor_silence,hand,"HAND. Terms & Conditions (generic boilerplate with no billing or renewal clause at all) and all 27 FAQ questions were read in full by both independent passes; the FAQ's cancellation sentence was correctly distinguished from a default-renewal statement, with no inference drawn from 'membership'/'subscription' wording alone.","AGREED -- vendor_silence, confirmed by a completed read (see coder_note). Terms & Conditions is a generic boilerplate document with no billing/subscription/renewal clause at all; FAQ's ""you can cancel any time though and your subscription ends"" describes the cancellation case, not a default-renewal statement. Per the no-inference rule, not coded ""on"" from ""membership""/""subscription"" wording or from the mere existence of monthly/yearly billing intervals."
adjudicated,autoshorts-ai,renewal_notice_commitment,vendor_silence,pattern,silence signal: \bno statement\b,"AGREED -- vendor_silence, confirmed by a completed read (see coder_note). No statement of advance notice, or its absence, before a renewal charge in Terms or FAQ, both read in full."
adjudicated,beautiful-ai,renewal_notice_commitment,vendor_silence,pattern,silence signal: \bno document\b,"Both passes independently found the SAME underlying fact on a full-text read of the ToS: it commits to advance notice for material service changes and for agreement changes, but contains no commitment to notify before a renewal CHARGE specifically (ToS section 14.3 addresses general notice mechanics, not a pre-renewal-charge commitment). The dispute is purely which CODE that shared fact earns. Resolved against pass 2's no_notice_stated: this variable's decision rule defines only advance_notice_stated's bar and gives no_notice_stated no rule text of its own, unlike variables the codebook DOES e"
adjudicated,beautiful-ai,commercial_use_lowest_tier,vendor_silence,hand,"AUDIT. Pattern fired on 'no determinate' but the sentence reads 'Coded unknown under codebook 2.1 step 4 (no determinate value)' - the general indeterminacy default, not a codebook-slot claim; the record never says the format lacks a slot. Vendor raised commercial use in an ambiguous clause without committing, which this study's own hand decision on undetectable-ai/watermark_removal_tier calls 'a genuine failure by the vendor to commit to a position on a topic it raised' = vendor_silence. All 12 hand commercial_use_lowest_tier decisions are vendor_silence or access_failure, none instrument_gap; pass1 sibling on this same clause is vendor_silence.","ToS section 2.2, read in full for this adjudication: the license grant covers (a) installing/running the Application, (b) accessing/using the Service, and (c) using Beautiful.ai's own template/design materials, and states ""in each of the foregoing cases, solely for Customer's internal business or personal, non-commercial purposes"" -- the restriction reaches the ENTIRE license (all three clauses), not narrowly the Materials-usage clause alone as pass 1's evidence field suggested. That broader reach does not resolve the ambiguity, though: the phrase remains genuinely, grammatically two-way ambig"
adjudicated,colossyan,failed_generation_charge_policy,vendor_silence,pattern,silence signal: \bnone (?:of the documents )?(?:state|address|mention),"Agreed both passes. Pricing page, ToS, AUP, and the billing/usage Help Center articles all describe minutes being deducted 'whenever you click Generate', but none addresses a technical failure or empty-result case specifically -- silence, not a stated policy."
adjudicated,colossyan,renewal_notice_commitment,instrument_gap,hand,"HAND. ToS Section 4.4 and the Help Center billing articles were read in full and do commit to notice, but only for 'material price/service changes generally,' not for an ordinary renewal charge -- a documented, event-conditional notice commitment that renewal_notice_commitment's binary advance_notice_stated/no_notice_stated value list has no slot to express, the same event-conditional-notice gap this study has already named.","Agreed both passes. Terms and the Help Center billing articles state renewal happens automatically unless canceled, but neither commits to notifying the customer in advance of a renewal charge; pass 2 additionally notes ToS Section 4.4's notice commitment covers material price/service changes generally, not each renewal charge."
adjudicated,copyleaks,failed_generation_charge_policy,vendor_silence,pattern,silence signal: \b(?:is|are|remain)s? silent\b,"RESOLVED to unknown (disputed: pass1=unknown, pass2=not_charged). Kind: vendor_silence. The documents that govern the coded product — the pricing page, the ToS read in full, and the Personal/Pro-facing Help Center articles — say nothing about whether a technically-failed scan consumes a credit; pass 1 confirmed this after reading all three. Pass 2's source for not_charged, docs.copyleaks.com (""You are only charged for successfully completed scans. If a scan fails due to an error, the credits will be automatically refunded.""), is Copyleaks' API developer documentation — its own text addresses a"
adjudicated,copyleaks,renewal_notice_commitment,instrument_gap,hand,"AUDIT. 'Sec.22.3 ... commits to advance notice only for vendor-initiated CHANGES to subscription plans or pricing' - a documented, event-conditional vendor notice commitment the advance_notice_stated/no_notice_stated list cannot express. This is the study's own named event-conditional-notice gap (hand: adjudicated/colossyan, adjudicated/jobscan, pass1/picsart all instrument_gap on this exact shape).","RESOLVED to unknown (disputed: pass1=unknown, pass2=no_notice_stated). Kind: vendor_silence. ToS §14 read in full: §14.1's 14-day notice period runs FROM the buyer TO Copyleaks (the opt-out-of-renewal obligation), not a vendor commitment to notify the buyer of anything. §22.3 (found by pass 1; outside pass 2's verbatim-read range and outside its keyword sweep, which never searched ""notice""/""notify"") commits to advance notice only for vendor-initiated CHANGES to subscription plans or pricing — a different commitment from notice of a routine, same-price renewal charge, so it does not satisfy adv"
adjudicated,elevenlabs,failed_generation_charge_policy,vendor_silence,pattern,silence signal: \bno document\b,"Both passes agree. The pricing-page FAQ addresses buyer dissatisfaction with an output (limited free regenerations), not a technical failure or empty result, which the codebook distinguishes explicitly; no document states what happens to credits on a technical failure. Silence, per the codebook's own worked example for this exact variable. "
adjudicated,elevenlabs,renewal_notice_commitment,vendor_silence,pattern,silence signal: \bno document\b,"Both passes agree, from the identical clause. ToS 6(a)'s 7-day notice commitment covers a PRICE CHANGE specifically (""you must cancel... at least 7 days before the changes take effect""), not a commitment to notify before an ordinary renewal charge. No document states or disclaims advance renewal notice -- genuinely silent, so unknown rather than an inferred no_notice_stated. "
adjudicated,faceless-so,credit_rollover_policy,vendor_silence,pattern,silence signal: \bnever states\b,"AGREED, and independently re-verified by this adjudicator reading credits-limits-clean.txt in full: the doc describes what the ledger records ('purchases, subscription grants, spends and refunds') and what does NOT refund credits (deleting a video), but never states what happens to an unused monthly allowance at period end. unknown_kind=vendor_silence: the documents were read in full and reachable; the vendor simply never addresses it."
adjudicated,faceless-so,failed_generation_charge_policy,vendor_silence,hand,"HAND (2026-08-17, D-070). The adjudicator declared vendor_silence in its own evidence prose and this orchestrator confirmed the declaration against the record. The classifier left it NEEDS_HAND_REVIEW by design, not by defect: it never auto-assigns vendor_silence, because that is the category which flatters this study's headline finding. Basis re-read here rather than taken on the declaration: the developer docs state WHEN credits are charged (at creation) and separately that a generation can fail (status polling exists), and never state whether a failed generation's credits are kept or returned. Reachable documents, read in full, silent on the construct - which is vendor_silence and not instrument_gap, since the codebook defines this construct clearly and carries a matching example.","AGREED, independently re-verified by this adjudicator: docs state WHEN credits charge ('at creation') and separately that generation can fail (status polling), but never state whether a failed generation's credits are kept or returned. Matches the codebook's own Vendor O example exactly. unknown_kind=vendor_silence."
adjudicated,faceless-so,auto_renewal_default,vendor_silence,pattern,silence signal: \bnone (?:of the documents )?(?:state|address|mention),"DECIDED. Disputed: pass1=on (flagged by pass1 itself as a judgment call), for-cause=unknown. Rule applied: decision rule 1 (terms rank first) + rule 2, read against rule 4's own distinction between a document that STATES automatic renewal and one that merely IMPLIES a fixed term. This adjudicator read the full Terms of Service directly: zero occurrences of renew/cancel/subscription/billing/recurring anywhere (confirmed by grep against the complete text, independently of either prior pass's account). The only billing-continuity language anywhere is cancellation-framed: pricing-page FAQ 'you can"
adjudicated,faceless-so,renewal_notice_commitment,vendor_silence,pattern,silence signal: \bno document\b,"AGREED. No document (terms, pricing page, either FAQ, developer docs) makes any statement about notifying the buyer before or after a renewal charge. unknown_kind=vendor_silence. Note for the record: this evidence is phrased as an enumerated-term search ('no mention of receipts, emails, or advance-notice periods') in both prior records; this adjudicator's own full read of the 597-word Terms of Service (9 short sections, confirmed to address none of billing/renewal/cancellation/refund at all) independently corroborates the silence, so the value is not resting on the search phrasing alone."
adjudicated,faceless-so,refund_window_days,vendor_silence,pattern,silence signal: \bno document\b,"AGREED (not disputed; both passes reached unknown, though for-cause's route there was structural rather than substantive). Now resting on refund_policy_exists=yes above: the refund answer conditions eligibility on credit usage, not on a stated day-count, and no document anywhere publishes a numeric refund window for Starter or any tier. unknown_kind=vendor_silence."
adjudicated,google-veo,headline_price_usd,instrument_gap,hand,"HAND. The record's own evidence opens TIER-SELECTION UNRESOLVED: the product has no pricing page and is sold through two non-equivalent official surfaces, and sampling-rules 7.2 does not say whether its usage-based carve-out runs at vendor-wide or product-attributable level. The adjudicator coded unknown under protocol 7.4 step 5 for an underdetermined rule, not for vendor silence. Queue item A-016.","TIER-SELECTION UNRESOLVED. Google Veo has no dedicated pricing page of its own. Two distinct, non-equivalent, official, self-serve, non-sales-gated surfaces exist: (A) the Google AI Plus/Pro/Ultra consumer subscription ladder, which bundles storage, Gemini chat, Docs/Gmail AI, YouTube perks, image/music generation, coding agents, and shared ""Flow credits"" redeemable across several Flow tools including Veo video generation -- entry rung ""Google AI Plus"" priced $9.99/mo or $4.99/mo depending on which of two live Google pages is read (see conflict_note), annual-equiv $119.88/$59.88; and (B) the G"
adjudicated,google-veo,headline_billing_basis,instrument_gap,hand,"HAND. Surface A's pricing card reads per_month_billed_monthly; Surface B's per-second Gemini API rate card reads usage_based -- both values are correctly documented for their own, fully-read surface; the instrument does not determine which surface's headline figure this record's headline_billing_basis is meant to describe.","Cascades from headline_price_usd (unresolved entry tier). Surface A (Flow/AI-Plus) bills per_month_billed_monthly (both candidate figures quoted ""/mo"", Monthly preselected on load). Surface B (Gemini API) is usage_based (per-second, no monthly/annual option published anywhere for Veo). Both are correctly documented for their own surface; which one describes ""the headline figure"" is undetermined because the headline figure itself is. "
adjudicated,google-veo,first_charge_amount_usd,instrument_gap,hand,"HAND. Surface A's own conflicting $9.99/$4.99 monthly figure is read directly (Monthly default, no annualization); Surface B's ai.google.dev/gemini-api/docs/billing states a documented $10.00 minimum prepay. Both figures are well-evidenced on their own surface; which a buyer actually pays first is undetermined because the governing surface is.","Cascades from headline_price_usd. Surface A: first charge = the conflicting $9.99/$4.99 monthly figure itself (Monthly default state, no annualization per rule 3). Surface B: first charge = the documented $10.00 minimum prepay required to reach the paid tier (ai.google.dev/gemini-api/docs/billing: ""prepaying at least $10 USD credit"" / ""minimum purchase amount is $10 USD""), independent of the $0.05/sec headline rate. Both figures are real and well-evidenced for their own surface; which a buyer actually pays first is undetermined because the entry tier is. "
adjudicated,google-veo,annual_default_toggle,instrument_gap,hand,"HAND. one.google.com/about/plans (Surface A, consumer subscription) loads Monthly-preselected; no Veo surface on ai.google.dev (Surface B, developer API) carries a monthly/annual toggle at all, being metered per second. Both pages were read and re-verified live; the two default states differ in kind because sampling-rules 7.2 has no rule for choosing which of two non-equivalent official surfaces is 'the' entry tier for a product with no dedicated pricing page.","Cascades from headline_price_usd: which page counts as ""the"" pricing page is undetermined. one.google.com/about/plans loads with Monthly preselected (monthly_preselected, pass 1). No Veo pricing surface on ai.google.dev carries a monthly/annual toggle at all -- it is metered per second (no_toggle, pass 2). The two candidate surfaces' own default states genuinely differ in kind, not merely in which is ""correct"", and neither is confirmed as governing. "
adjudicated,google-veo,trial_exists,instrument_gap,hand,"HAND. Surface A's dedicated Google AI Plus sign-up article states no trial, explicitly contrasted against AI Pro's article which does mention one; Surface B's billing docs are genuinely silent on a time-limited trial of paid Veo access on their own terms. Both surfaces were read in full; the two give different answers even taken independently, and which surface governs is unresolved.","Cascades from headline_price_usd: trial_length_days's own rule ties trial terms to ""the entry paid tier"", which is undetermined. Surface A: pass 1 found a determinate ""no"" -- Google AI Plus's own dedicated sign-up article contains zero mentions of a trial, contrasted explicitly against Google AI Pro's article, which does mention one, showing the documents distinguish tiers deliberately rather than being silent across the board. Surface B: pass 2 found the documents genuinely silent on a time-limited trial of Veo paid access (only a permanent free/Tier-1/2/3 progression, and a general $300 GCP "
adjudicated,google-veo,trial_card_required,instrument_gap,hand,"HAND. support.google.com/googleone/answer/16548195 (Surface A) and ai.google.dev/gemini-api/docs/billing (Surface B) were both read; not_applicable would assert the determinate fact that no trial exists, which is not established since Surface B's own trial_exists reading was already unknown on its own terms.","Downstream of trial_exists, now unknown rather than ""no"". not_applicable would assert the determinate fact that no trial exists, which is no longer established once the entry tier itself is undetermined (Surface B's own trial_exists reading was already unknown, not ""no""). "
adjudicated,google-veo,trial_length_days,instrument_gap,hand,"HAND. Downstream of trial_exists; this is an explicit sampling-rules 5.2 entry-tier variable tied to 'the entry paid tier,' which cannot be identified between the fully-read Surface A and Surface B documents.","Downstream of trial_exists, now unknown. This is an explicit sampling-rules 5.2 entry-tier variable (""record the entry paid tier's trial""); the entry tier is undetermined. "
adjudicated,google-veo,trial_auto_converts,instrument_gap,hand,"HAND. Downstream of trial_exists, itself split by surface: Surface A's AI Plus sign-up article states no trial while AI Pro's sibling article does mention one; Surface B's billing docs are silent on a time-limited trial on their own terms. Both surfaces' documents were read; which one governs the entry tier is unresolved.","Downstream of trial_exists, now unknown, for the same reason as trial_card_required. "
adjudicated,google-veo,credit_system_present,instrument_gap,hand,"HAND. support.google.com/flow/answer/16526234 (Surface A) documents an intermediate 'Google Flow credits' currency with published per-model conversion rates; ai.google.dev/gemini-api/docs/pricing (Surface B) bills directly in USD per second with no intermediate unit named. Both were read and re-verified live 2026-08-15; both are accurate for their own path, and the instrument has no rule for which path governs a product with no dedicated pricing page.","Cascades from headline_price_usd. Surface A: ""yes"" -- an intermediate ""Google Flow credits"" currency meters Veo generations, exact per-model conversion rates published. Surface B: ""no"" -- Veo is billed directly in USD per second, no intermediate unit named. Both are accurate, simultaneously-true descriptions of their own path; this is not a vendor inconsistency the source hierarchy can settle (both surfaces are ""live pricing page"" class, tied), it is a consequence of not knowing which path governs this record. See coder_note for why this is coded unknown rather than conflicting. "
adjudicated,google-veo,credit_unit_defined,instrument_gap,hand,"HAND. Surface A's Flow-credits help article defines the unit with published per-model costs (e.g. 'Veo 3.1 Fast: 20 credits/generation'); Surface B's Gemini API pricing page has no credit system. Both documents were read; not_applicable would wrongly assert the determinate fact of no credit system, which is not established once the entry-tier surface itself is unresolved.","Downstream of credit_system_present, now unknown rather than ""no"". not_applicable would assert the determinate fact of no credit system, which credit_system_present no longer establishes. Surface A alone would score ""yes"" (per-model credit costs published, e.g. ""Veo 3.1 Fast: 20"" credits/generation); this figure is preserved in coder_note for a reader auditing the rejected-as-unconfirmed candidate. "
adjudicated,google-veo,credit_to_output_rate_published,instrument_gap,hand,"HAND. Same two fully-read documents as credit_system_present: Surface A publishes exact per-model credit costs, Surface B has no credit system for a rate to attach to. The unresolved entry-tier surface, not vendor silence, is what prevents a single coded value.","Downstream of credit_system_present, now unknown, for the same reason as credit_unit_defined."
adjudicated,google-veo,credit_rate_location,instrument_gap,hand,"HAND. Downstream of credit_system_present, which itself differs by surface: Surface A's Flow-credits help article (support.google.com/flow/answer/16526234) publishes per-model rates, Surface B's Gemini API pricing page has no credit system at all. Both documents were read; the location question cannot be answered without knowing which surface governs.","Downstream of credit_system_present, now unknown, for the same reason as credit_unit_defined."
adjudicated,google-veo,cost_per_output_unit,instrument_gap,hand,"HAND. Surface A (one.google.com/intl/en_us/about/google-ai-plans/) sells discrete fixed-length generations billed in Google Flow credits; Surface B (ai.google.dev/gemini-api/docs/pricing) meters continuously per second. Both documents were read and re-verified live; the two billing structures genuinely differ because entry-tier selection between the two surfaces is unresolved, not because either document is unclear.","Cascades from headline_price_usd, and the two surfaces' own billing structures genuinely differ, not merely their labels: Surface A sells discrete, fixed-length (e.g. 8-second) generations billed in Google Flow credits, which codebook rule 3 correctly does not fit any listed unit (pass 1: ""other"", named as ""per video generation (fixed-length clip), billed in Google Flow credits""). Surface B meters continuously per second, cleanly expressible as per_video_minute (pass 2). Rule 1 ties this to ""the product's OWN pricing page"" framing, which is undetermined. "
adjudicated,google-veo,cost_per_output_computable,instrument_gap,hand,"HAND. Both one.google.com/intl/en_us/about/google-ai-plans/ and ai.google.dev/gemini-api/docs/pricing were read and each publishes a clean, fully computable figure on its own terms ($9.99-or-$4.99 per 200-credit allowance vs. $0.05/sec x 60 = $3.00/minute); the rule's fixed price input, 'the entry paid tier's price,' cannot be identified between two non-equivalent official surfaces.","Rule 1 fixes the price input as ""the entry paid tier's price... selected under sampling-rules 7.2"", which is itself unknown (see headline_price_usd). No single calculation can be performed without first knowing which tier's price and allowance govern -- not because a required figure is unpublished (both candidates publish clean, computable figures on their own terms: pass 1's $9.99or4.99 / 10 generations per 200-credit allowance; pass 2's $0.05/sec x 60 = $3.00/minute), but because there are two, and the instrument does not choose between them. "
adjudicated,google-veo,credit_rollover_policy,instrument_gap,hand,"HAND. support.google.com/flow/answer/16526234 (Surface A) states Flow credits do not roll over; ai.google.dev/gemini-api/docs/pricing (Surface B) has no credit system to roll over at all. Both documents were read; which applies depends on the unresolved entry-tier surface, not on either document being silent.","Downstream of credit_system_present, now unknown rather than a determinate policy value or not_applicable. Surface A alone documents ""Unused monthly Google Flow credits do not roll over to the next month"" (expires_at_period_end); Surface B has no credit system to roll over. Which applies depends on the undetermined entry tier. "
adjudicated,google-veo,failed_generation_charge_policy,instrument_gap,hand,HAND. The clearest case against calling this silence: Surface B documents the construct explicitly ('You are only charged if your video is successfully generated'). Surface A is silent. The vendor DID publish it; we cannot say which publication governs. Coding vendor_silence here would record a documented policy as undocumented.,"Cascades from headline_price_usd. Surface A: documents reviewed in full (Flow credits help article, Flow FAQ) are silent on failed-generation charging -- pass 1 itself coded this unknown on Surface A's own terms. Surface B: explicitly documented ""not_charged"" (""You are only charged if your video is successfully generated"", ai.google.dev/gemini-api/docs/pricing). Since one candidate is silent even on its own terms and the other is explicit, and which candidate governs is undetermined, no single value can be published for the record. "
adjudicated,google-veo,auto_renewal_default,instrument_gap,hand,"HAND. Evidence begins 'Cascades from headline_price_usd' — which terms of service governs depends on which surface is the entry tier, and that is the unresolved question. Both surfaces document renewal behaviour; neither can be selected. Not silence.","Cascades from headline_price_usd (rule 1: the terms of service ranks first, and which ToS governs depends on the surface). Surface A: Google One's ToS states indefinite-term subscriptions charged automatically each billing cycle unless canceled (""on"", pass 1). Surface B: pass 2 itself found this undetermined even on Surface B's own terms -- Google Cloud's ToS describes continuous per-second metered billing with no discrete renewal event, and no document uses renew/continue/auto-renew language for that arrangement (""unknown"", pass 2). Entry tier undetermined, and one candidate's own answer was "
adjudicated,google-veo,auto_renewal_disclosure_location,instrument_gap,hand,"HAND. Downstream of auto_renewal_default, which itself splits by surface: Google One's Terms of Service (Surface A) state automatic renewal, Google Cloud's Terms of Service (Surface B) describe continuous metered billing with no renewal event and no renew/continue language. Both documents were read in full; which one's disclosure-location governs depends on the same unresolved entry-tier surface.","Downstream of auto_renewal_default, now unknown, for the same reason."
adjudicated,google-veo,renewal_notice_commitment,vendor_silence,hand,"HAND. Both candidate surfaces' governing contracts -- Google One's Terms of Service (Surface A) and Google Cloud's Terms of Service (Surface B) -- were read in full independently of the entry-tier dispute; neither commits to advance notice before a renewal or charge event, so this value holds regardless of which surface governs.",Agreed by both passes independent of this adjudication's tier finding: neither Surface A's nor Surface B's documents commit to advance notice before a renewal/charge event. 
adjudicated,google-veo,commercial_use_lowest_tier,vendor_silence,hand,"HAND. Both candidate surfaces' documents were read independently of the entry-tier dispute -- Surface A's Flow watermark/rate-limit FAQ and Surface B's Gemini API Additional Terms of Service; both found only an ownership disclaimer ('Google won't claim ownership over that content'), correctly distinguished as a different construct from a commercial-use permission, and declined to infer permission from it.","Agreed by both passes independent of this adjudication's tier finding: neither surface's documents state a tiered commercial-use grant or restriction for generated content. Both found only an ownership disclaimer (""Google won't claim ownership over that content""), which is a distinct construct from a commercial-use permission (scored separately as E3), and declined to infer permission from it. "
adjudicated,google-veo,usage_cap_quantified,instrument_gap,hand,"HAND. Surface A's Flow-credits documentation supports some_quantified (200 credits/month is numbered, but Gemini text-model access is stated only as a relative '2x' with no baseline); Surface B's ai.google.dev/gemini-api/docs/billing supports all_caps_quantified ($250/month cap, video length, output count, resolution all numbered). Both documents were read; which tier's limits govern is unresolved.","Explicit sampling-rules 5.2 entry-tier variable; cascades from headline_price_usd. Surface A: ""some_quantified"" -- 200 Flow credits/month and storage are quantified, but Gemini text-model access is described only relatively (""2x"" access with no absolute baseline, which fails the section 5.1 test). Surface B: ""all_caps_quantified"" -- $250/month billing-account spend cap, video length (4/6/8 sec), output count (max 4/prompt), and resolution options are all stated with numbers. Which tier's limits govern this record is undetermined. "
adjudicated,google-veo,unquantified_limit_clause,instrument_gap,hand,"HAND. Surface A states the clause verbatim ('we may rate-limit the number of generations you can make... to balance the available resources'), re-verified live. The construct is documented; only which surface's terms govern is unresolved. Cascades from the tier question.","Cascades from headline_price_usd (rule 1: read the terms of service and acceptable-use policy, and which one governs depends on the surface). Surface A: support.google.com/flow/answer/16353333, re-verified live 2026-08-15, states ""we may rate-limit the number of generations you can make... to balance the available resources for all users and prevent abuse of our platform"" -- an unquantified discretionary clause (""present"", pass 1). Surface B: pass 2 read the Gemini API's own Additional Terms of Service in full and found no such clause, only concrete numeric restrictions (""absent"", pass 2). Bot"
adjudicated,gptzero,headline_price_usd,instrument_gap,hand,"HAND (2026-08-17, D-075). WAS access_failure. Retrieval sweep 3 settled it with header-level proof rather than inference: a Common Crawl capture carries cf-ray ...-IAD (Cloudflare Washington-Dulles), so the read was SERVED FROM THE US -- the geographic vantage point this study lacks -- and the document is a pre-hydration shell carrying only $0 placeholders. The figure is therefore absent from the served document from any vantage, not withheld from ours. That is our instrument meeting a runtime-injected price, not a document we could not reach.","AGREED by both passes. The rendered Premium card shows ""TRY 549/ month, billed annually"" — a real, resolved figure, but no USD figure appears anywhere in the capture set (rendered page, raw HTML, both JS bundles, ToS, 7 support articles) or in this adjudicator's fresh live check today. ToS Sec.5 states ""All payments shall be in U.S. dollars"" — a currency clause, not a figure — creating a documentary tension rather than a clean non_usd publication (see conflict_note ""tos_usd_vs_pricing_page_try"", carried forward). unknown_kind=access_failure: the vendor's own ToS clause makes it plausible a USD"
adjudicated,gptzero,first_charge_amount_usd,vendor_silence,pattern,silence signal: \bno document\b,"AGREED by both passes. No document (rendered capture, ToS, 7 support articles) states whether the annual plan is charged as a single 12-month payment or as a recurring 12-month commitment billed some other way — the specific confirmation rule 2 requires before multiplying a monthly figure by 12. Also non-computable in USD, since headline_price_usd = unknown. unknown_kind=vendor_silence: every document that would plausibly state the billing-frequency mechanic is reachable and was read in full, and none of them says it — this reason alone is sufficient and independent of the separate currency/ac"
adjudicated,gptzero,trial_card_required,vendor_silence,pattern,silence signal: \bnever states\b,"AGREED by both passes. ToS Sec.6 states the account ""will be charged according to the user's chosen subscription... at the end of the free trial,"" which implies stored payment details but never states a card is required to START the trial — matching the codebook's own Vendor I worked example exactly. unknown_kind=vendor_silence: the ToS is reachable and was read in full; it simply never makes this specific statement either way. "
adjudicated,gptzero,failed_generation_charge_policy,vendor_silence,pattern,silence signal: \bno document\b,"AGREED by both passes. The product plainly meters generation (a quantified 300,000-words/month allowance and a quantified 30,000-requests/hour rate limit are both documented), so not_applicable does not apply. No document (ToS, rendered capture, 7 support articles including the overage and rate-limit articles) states what happens to the metered allowance when a scan technically fails or errors, as distinct from exceeding the allowance or from completing but disappointing the buyer. unknown_kind=vendor_silence: every plausible document is reachable and was read; none of them makes this statemen"
adjudicated,gptzero,renewal_notice_commitment,vendor_silence,pattern,silence signal: \bno document\b,"AGREED by both passes. The recurring-billing clause states charges happen ""without requiring your prior approval for each recurring charge"" — about not needing pre-charge authorization, narrower than a commitment to advance NOTICE. No document affirmatively commits to advance notice, and none affirmatively denies it either. unknown_kind=vendor_silence: the governing clause is reachable and was read; it simply does not reach the notice question. "
adjudicated,gptzero,output_ownership_statement,vendor_silence,pattern,silence signal: \bnone (?:of the documents )?(?:state|address|mention),"AGREED by both passes, and on the same reasoning: the ownership-specific support article and ToS Sec.9/12 address only the INPUT — the user's own submitted text (""you retain ownership of the submission""; Sec.9's ""Contributions"" is self-disclaimed as inapplicable, ""The Site does not offer users to submit or post content"") — never who holds rights in GPTZero's own GENERATED detection report/score, which is the construct this variable measures. unknown_kind=vendor_silence: every document plausibly on point (the dedicated support article, ToS Sec.9, Sec.12) is reachable and was read in full; none "
adjudicated,humanizemy,free_plan_watermark,vendor_silence,hand,"HAND. The adjudicator states the classification in its own reasoning: codebook §2.2 requires positive documentary evidence for not_applicable, and a vendor's silence is unknown. It resolved the disagreement on exactly that ground.","DISAGREEMENT (pass 1: not_applicable; pass 2: unknown). Adjudicated unknown, applying pass 2's reading. Rule: codebook §2.2 — not_applicable requires positive documentary evidence the construct does not exist; a vendor's silence is unknown, not not_applicable, however plausible the coder's inference. This variable's own decision rule is explicit: 'A silent pricing table is unknown.' 'Watermark' is absent from pricing, terms, refund-policy and homepage (site-wide sweep, both passes) and from a fresh live read 2026-08-16 — but that absence is silence, not a documented statement that free-tier te"
adjudicated,humanizemy,failed_generation_charge_policy,vendor_silence,pattern,silence signal: \b(?:is|are|remain)s? silent\b,"Product has a metered generation step (requests/month), so not_applicable does not apply. Pricing page, Terms of Service (full read), Refund & Cancellation Policy and homepage are silent on whether a failed/errored humanization consumes the allowance."
adjudicated,humanizemy,refund_window_days,vendor_silence,hand,"HAND. The dedicated Refund & Cancellation Policy page was read in full (and used elsewhere in this record to code refund_policy_exists, refund_conditions, and refund_policy_location); its only day-figure, 'respond within 14 days,' was correctly identified as the vendor's response SLA rather than a request deadline, which is never stated.","No day-count window is stated for how long after purchase a refund may be requested; eligibility is condition-triggered (legal requirement / duplicate-or-incorrect charge / documented material service failure), not window-triggered. The only day figure, 'respond within 14 days,' is the vendor's own response SLA to a submitted request, not a request deadline."
adjudicated,humanizemy,commercial_use_lowest_tier,vendor_silence,pattern,silence signal: \bno document\b,"No document (pricing feature grid, Terms of Service, Refund & Cancellation Policy, homepage) contains a commercial-use grant or restriction clause for outputs. Terms §5 restricts only reselling/redistributing Service output 'as a competing service without written permission' — a distinct construct from ordinary commercial use of the humanized text, which is not addressed anywhere. Re-verified by a full read of the Terms; not inferred from output_ownership_statement, which the codebook treats as a separate construct."
adjudicated,humanizemy,watermark_removal_tier,vendor_silence,pattern,silence signal: \bnot (?:specified|documented|disclosed|defined)\b,"DISAGREEMENT (pass 1: not_applicable; pass 2: unknown). Adjudicated unknown, same rule as free_plan_watermark. This variable's own not_applicable clause is narrower than pass 1's reading: 'the principal output is not a media artifact a watermark could mark, for example a detection score or an analysis table.' A rewritten essay a buyer takes away and reuses is not analogous to a bare score or table — it is the deliverable itself, and not documented as incapable of carrying a mark. Silence is unknown, per §2.2."
adjudicated,ismybrandinai,free_plan_cap_documented,vendor_silence,pattern,silence signal: \bno document\b,"No document anywhere states a usage limit (quantified or unquantified) on how many checks may be run, nor an explicit 'unlimited' claim. The no-account, client-side design makes a cap technically improbable, but that is an inference, not a documented statement. Agreed by both passes."
adjudicated,ismybrandinai,free_plan_cap_value,vendor_silence,hand,"HAND. Genuine silence rather than the documented-but-unquantified instrument gap. Its neighbour free_plan_cap_documented is itself unknown on the ground that 'no document anywhere states a usage limit (quantified OR unquantified), nor an explicit unlimited claim' — so there is no qualitative statement for the format to fail to hold. The adjudicator also declined to infer a cap from the no-account client-side design, correctly treating that as inference rather than documentation. Both passes agree.",No quantified limit is published; matches free_plan_cap_documented=unknown. Agreed by both passes.
