product_id,variable,value,unknown_kind,attribution_decided_by,source,evidence,row_provenance
synthesia,cost_per_output_computable,yes,,,https://help.synthesia.io/en/articles/11972627-what-are-credits-and-how-do-they-work-on-self-serve-plans,"Starter entry-tier price ($18/mo, default Yearly display) plus published annual credit allowance (14,500/yr) plus published rate (2 credits/sec) let a reader compute an exact cost per video minute with no assumption about typical use",primary
synthesia,computation_assumptions,"Starter, default Yearly display: $18/mo (x12=$216.00/yr); allowance 14,500 credits/yr = 1208.33 credits/mo; rate 2 credits/sec = 120 credits/min; 1208.33/120=10.07 min/mo; 18.00/10.07=$1.79/video-minute. Uses price-card figure per rule 1, not the conflicting FAQ total.",,,https://help.synthesia.io/en/articles/11972627-what-are-credits-and-how-do-they-work-on-self-serve-plans,arithmetic per codebook cost_per_output_computable rule 3,primary
synthesia,credit_rollover_policy,expires_at_period_end,,,https://help.synthesia.io/en/articles/11972627-what-are-credits-and-how-do-they-work-on-self-serve-plans,"'No, credits for usage are reset at the start of the billing period and there is no accumulation of unused credit.' -- consistent with the pricing-page FAQ: 'the unused videos do not roll over to the next billing period'",primary
synthesia,failed_generation_charge_policy,unknown,vendor_silence,pattern,https://www.synthesia.io/pricing,"no document (pricing page, ToS, AUP, or the two credits help-center articles) states whether a failed, errored, or empty generation consumes credits -- all found language addresses successful generation only",primary
synthesia,auto_renewal_default,on,,,https://www.synthesia.io/legal/customer-terms-of-service,"'all subscriptions automatically renew (without the need to go through the Services-interface check-out or execute a renewal Order Form) for additional periods equal to one (1) year or the preceding term, whichever is shorter'",primary
synthesia,auto_renewal_disclosure_location,multiple,,,https://www.synthesia.io/legal/customer-terms-of-service,"stated in the ToS ('Auto-Renewal' section, above) AND independently in the help center: 'Paid plans renew automatically at the same per-unit price as your current term.'",primary
synthesia,renewal_notice_commitment,no_notice_stated,,,https://help.synthesia.io/en/articles/15972602-what-is-synthesia-s-refund-and-billing-policy,"'Check your next renewal date under Billing in your account settings well before it arrives, since a reminder email isn't guaranteed for every plan.' -- an explicit disclaimer of proactive notice, not a commitment to it",primary
synthesia,refund_policy_exists,no_refunds_stated,,,https://www.synthesia.io/legal/customer-terms-of-service,"'Payment obligations are non-cancelable and, except as expressly stated in the Contract, fees paid are non-refundable.' Help center restates: 'all purchases are non-cancelable and... non-refundable', including 'even if the subscription wasn't used'",primary
synthesia,refund_window_days,0,,,https://www.synthesia.io/legal/customer-terms-of-service,no refunds given under the general policy,primary
synthesia,refund_conditions,not_applicable,,,https://www.synthesia.io/legal/customer-terms-of-service,no refund available under the general policy,primary
synthesia,cancellation_self_serve,self_serve_documented,,,https://help.synthesia.io/en/articles/15972027-how-do-i-manage-my-synthesia-plan-and-billing,'Self-serve cancellation is available on the Starter and Creator plans' with a documented in-app path (Account info > Billing > three-dot menu > Cancel your subscription),primary
synthesia,refund_policy_location,multiple,,,https://www.synthesia.io/legal/customer-terms-of-service,stated in the ToS ('Payment Obligations' section) and in a dedicated help-center article ('What is Synthesia's refund and billing policy?'),primary
synthesia,commercial_use_lowest_tier,free,,,https://help.synthesia.io/en/articles/6341928-synthesia-video-licensing,"Stock/Synthetic avatar licence table (applies by avatar type, not by plan tier -- Basic/free already includes 9 Stock avatars per the compare table) allows business use incl. website/training/product videos and organic social, and disallows only paid advertising (paid TV/Facebook/Instagram/YouTube/TikTok ads, paid programmatic, 'any form of paid promotion')",primary
synthesia,watermark_removal_tier,lowest_paid,,,https://www.synthesia.io/pricing,'Remove Synthesia logo' listed as a feature Starter (the lowest paid tier) adds beyond Basic,primary
synthesia,output_ownership_statement,user_owns,,,https://www.synthesia.io/legal/customer-terms-of-service,"'Customer will own all Customer Data, but excluding the components of the Services and Synthesia Content.' Customer Data is defined to include 'Output': 'any videos, images, audio files, and/or content created from Inputs'",primary
synthesia,usage_cap_quantified,all_caps_quantified,,,https://www.synthesia.io/pricing,"Starter (entry tier): '14,500 CREDITS/Y', '120 minutes of video or AI Dubbing/year', '300 AI-generated video assets', '1 editor & 3 guests' -- every stated limit carries a number, a dimension, and a period where it is a rate",primary
synthesia,unquantified_limit_clause,present,,,https://www.synthesia.io/legal/acceptable-use-policy,"prohibits 'Excessively, disproportionately or unreasonably consuming compute or AI-generation resources' -- a discretionary standard with no figure; corroborated by the pricing page's Enterprise unlimited-avatars claim being qualified '(subject to reasonable consumption and compute)'",primary
teal,headline_price_usd,79.0,,,https://www.tealhq.com/pricing,"""$79"" / ""Every 90 days ($0.87 a day)"" -- entry tier by lowest annual-equivalent cost among the three published Teal+ cadences (weekly $13 x 365/7 = $677.86/yr; ""monthly"" $29/30-days x 365/30 = $352.83/yr; ""quarterly"" $79/90-days x 365/90 = $320.39/yr, lowest). Not disputed; both passes agree. Confirmed unchanged on live re-read 2026-08-16.",adjudicated
teal,headline_billing_basis,unknown,instrument_gap,pattern,https://www.tealhq.com/pricing,"Vendor publishes a fixed 90-calendar-day recurring cycle (""Every 90 days"") for the entry tier. None of the codebook's five allowed values (per_month_billed_annually, per_month_billed_monthly, per_seat_per_month, one_time, usage_based) names a 90-day recurring cycle; not one_time because tealhq.com/terms Sec. 5 states subscriptions auto-renew. This is INSTRUMENT GAP A-011, not vendor silence -- the cadence and its price are published in full. Other records carry the same gap (at least canva, jobscan, resume-io per the adjudication queue); two independent blind pass-2 coders (jobscan and teal) hit it separately with no knowledge of each other. Both prior passes agree on unknown; not adjudicated, carried through per the wave-1 freeze (codebook §11; deviations-for-coders.md: ""code unknown, state exactly what the vendor publishes in coder_note, and move on""). The enum question itself is out of this record's scope and belongs to A-011.",adjudicated
teal,first_charge_amount_usd,79.0,,,https://www.tealhq.com/pricing,"Read directly, no multiplication: vendor states the 90-day frequency explicitly (""Every 90 days""); sanity-checked against the printed daily rate (0.87 x 90 = 78.30, ~= 79) and against ToS ""then-current subscription rate"" recurring-charge language. Not disputed.",adjudicated
teal,mandatory_addon_present,no,,,https://www.tealhq.com/pricing,"FAQ: ""Teal offers clear, transparent pricing with no hidden fees or unexpected charges."" No required add-on found in ToS or help-center feature descriptions. Not disputed.",adjudicated
teal,annual_condition_disclosure,not_applicable,,,https://www.tealhq.com/pricing,Entry tier's headline figure ($79/90 days) does not depend on annual prepayment; none of the three published Teal+ cadences (7/30/90 days) is a 12-month annual term (rule 1). Not disputed.,adjudicated
teal,annual_default_toggle,no_toggle,,,https://www.tealhq.com/pricing,"Three cadences (7/30/90-day) render as static simultaneous cards under one shared CTA; no toggle element in the rendered DOM or accessibility tree (both passes searched independently and found none; confirmed again on this adjudicator's 2026-08-16 read). JUDGMENT CALL flagged by both prior coders and carried through: none of the variable's five listed values precisely describes a same-product, three-simultaneous-cadence, no-annual-axis layout; no_toggle is the closest fit since no toggle mechanism of any kind exists. Not disputed between passes.",adjudicated
teal,free_plan_exists,yes,,,https://www.tealhq.com/pricing,"""Free Forever"" column with an ongoing, non-time-limited feature/credit allowance, distinct from a trial. Not disputed.",adjudicated
teal,free_plan_cap_documented,some_quantified,,,https://www.tealhq.com/pricing,"Quantified (number + dimension; standing limits need no period per codebook 5.1): ""10"" resume templates, ""Top 5"" keywords per job description, ""1"" email template per job stage, ""10 Credits"" Resume Bullets, ""2 Credits"" Professional Summary, ""2 Credits"" Cover Letter. Not quantified: ""Basic"" (Analysis Mode), ""Basic Settings"" (Design Mode) -- word only, no number. The categorical value was not in disagreement (both passes said some_quantified), but pass 2's own evidence enumeration silently dropped the ""10"" resume-templates figure despite its own saved source recording it with a note (records/pass2/teal-sources/pricing-2026-08-15.txt line 12); restored here for consistency with the free_plan_cap_value correction below. Does not change the categorical value, since other quantified/unquantified examples were already present in both readings.",adjudicated
teal,free_plan_cap_value,10 resume templates | top 5 keywords per job description | 1 email template per job stage | 10 AI bullet-generation credits | 2 AI professional-summary credits | 2 AI cover-letter credits,,,https://www.tealhq.com/pricing,"DISPUTED, RESOLVED. Pass 1 listed 6 caps including ""10 resume templates""; pass 2 listed only 5, omitting the templates cap. Both coders' own pricing-page captures show the identical rank-1-source line -- pass 1: ""Resume Templates: Free=10"" (records/pass1/teal-sources/pricing-page-rendered-text.txt line 12); pass 2: ""Resume Templates: '10' (free)"", with pass 2's OWN bracketed note flagging the figure (records/pass2/teal-sources/pricing-2026-08-15.txt line 12) -- yet pass 2's composed value dropped it. Codebook 5.1's quantified-standing-limit test needs no period (same shape as its own ""1 seat"" example), so the rule requires recording it; pass 2's own evidence shows pass 2 read it. This is a coverage-inside-a-document lapse, not a documents-disagree case, so it is corrected rather than left as pass 2 wrote it. Re-confirmed live by this adjudicator 2026-08-16: still ""10"" today. The separate 10-vs-5 Resume-Bullets-credit split (pricing page + trial-FAQ say 10; Teal-vs-Teal+ table + Using AI: Bullets say 5) is NOT part of this disagreement -- both passes already resolved it identically and correctly by codebook §3 (pricing page ranks first for free-tier/credit variables; the lower-ranked ""5"" reading is logged in conflict_note). That is a hierarchy-resolved case under the decision tree's step 3, not two equal-authority sources, so `conflicting` does not apply: the pricing page outranks the help center for this variable class regardless of how the lower-ranked documents split among themselves (2 of 4 documents say 10, 2 say 5, but one of the ""10"" documents is the rank-1 source, which is dispositive on its own).",adjudicated
teal,free_plan_watermark,unknown,vendor_silence,pattern,not_found,"The pricing page's full feature-comparison table, the ToS, and every help-center article read by either pass or this adjudicator (trial-FAQ, Teal-vs-Teal+, cancellation-policy, Using AI: Bullets, Using AI: Professional Summary) were read in full; none mentions watermarking or branding on exports in either direction. Silent, not documented absent -- a PDF resume export is not structurally incapable of carrying a watermark, so not_applicable does not apply. Not disputed.",adjudicated
teal,free_plan_duration,perpetual,,,https://www.tealhq.com/pricing,"""Free Forever""; help.tealhq.com trial-FAQ: ""We strongly believe in keeping our basic functionality in Teal free forever!"" No expiry stated anywhere. Not disputed.",adjudicated
teal,trial_exists,no,,,https://help.tealhq.com/en/articles/9535168-is-there-a-teal-free-trial,"""We do not offer a standard free trial that requires payment information, such as your credit card. Once you enter your credit card information, you are signing up for a subscription (recurring or non-recurring)."" No A-012 case either -- no cheap non-zero time-limited intro period found by either pass. Not disputed.",adjudicated
teal,trial_card_required,not_applicable,,,https://help.tealhq.com/en/articles/9535168-is-there-a-teal-free-trial,No trial exists (see trial_exists). Not disputed.,adjudicated
teal,trial_length_days,not_applicable,,,https://help.tealhq.com/en/articles/9535168-is-there-a-teal-free-trial,No trial exists (see trial_exists). Not disputed.,adjudicated
teal,trial_auto_converts,not_applicable,,,https://help.tealhq.com/en/articles/9535168-is-there-a-teal-free-trial,No trial exists (see trial_exists). Not disputed.,adjudicated
teal,credit_system_present,yes,,,https://www.tealhq.com/pricing,"Pricing page groups three feature rows under an ""AI Credits"" heading, denominated in ""Credits"" rather than directly in the output's own unit -- an intermediate currency. Not disputed. Coheres exactly with the resolved credit_unit_defined below, per codebook Domain 5 rule 3: ""Where the documents mention a unit but never explain whether it meters output, code yes and let credit_unit_defined carry the opacity.""",adjudicated
teal,credit_unit_defined,no,,,https://help.tealhq.com/en/articles/9535168-is-there-a-teal-free-trial,"DISPUTED, RESOLVED against pass 2's ""yes"" (confirms pass 1). Codebook rule 5: ""Stating how many credits a plan includes is not a definition ... A plan allowance is a quantity, not a unit definition, whatever the output it is attached to."" Every document found -- pricing page (""10 Credits""/""2 Credits""/""2 Credits""), trial-FAQ (""you have 10 credits to use for AI Bullet Generation""), Using AI: Bullets (""5 credits to use for AI bullet generation""), and Using AI: Professional Summary (""2 credits to use for Professional Summary AI generation"" -- a document NEITHER pass opened, found and read live by this adjudicator 2026-08-16) -- states only a total allowance per named feature. None states a conversion (""1 credit = 1 bullet"" or equivalent). Using AI: Bullets and Using AI: Professional Summary both additionally describe ONE generation action returning THREE output options (""you will see three options appear""), so even an inferred 1:1 rate has no textual basis -- only ""N credits per named feature"" is stated. Pass 2's ""yes"" read the feature-earmarking itself (credits labeled ""for Resume Bullets"") as if earmarking supplied the definition; rule 5's closing clause (""whatever the output it is attached to"") forecloses exactly that reading.",adjudicated
teal,credit_to_output_rate_published,no,,,https://www.tealhq.com/pricing,"DISPUTED, RESOLVED against pass 2's ""yes"" (confirms pass 1), following directly from credit_unit_defined: if no document states a rate for ANY output, not even a secondary one, no rate is published for the principal output either, which is all this variable tests. Pass 2's ""yes"" rested on the same allowance-as-rate misreading corrected on credit_unit_defined.",adjudicated
teal,credit_rate_location,absent,,,https://www.tealhq.com/pricing,"DISPUTED, RESOLVED against pass 2's ""multiple"" (confirms pass 1). Variable's own rule: ""Where no rate is published, code absent ... multiple is for agreement across classes [of a published rate], not disagreement."" credit_to_output_rate_published establishes no rate is published anywhere, so there is no rate whose location could be ""multiple""; pass 2's ""multiple"" counted credit ALLOWANCES appearing in several documents as if that were a published RATE appearing in several documents.",adjudicated
teal,cost_per_output_unit,per_seat_month,,,https://www.tealhq.com/pricing,"Teal+ sells unmetered access -- every AI-credit row and every platform feature reads ""Unlimited"" at the entry tier -- rather than a countable artifact; codebook rule 2: unmetered software prices per_seat_month. Not disputed.",adjudicated
teal,cost_per_output_computable,yes,,,https://www.tealhq.com/pricing,"Entry tier price ($79/90 days) converts to a monthly seat price with no usage assumption, since the paid tier is flat-fee/unmetered. Not disputed; both passes flagged the same judgment call (no codebook worked example covers an unmetered per_seat_month entry tier specifically) -- flag carried through since it does not change the coded value either coder reached.",adjudicated
teal,computation_assumptions,"Entry tier Teal+ Quarterly, $79 billed every 90 days (default display state, no toggle). Teal+ is unmetered -- every AI-credit and platform-feature row reads ""Unlimited"" -- so there is no per-output allowance to divide by; unit = per_seat_month and the monthly-equivalent subscription price is itself the cost-per-output figure (codebook's unmetered-access rule). Conversion: 90 days treated as 3 x 30-day months, 79 / 3 = 26.33/mo (equivalently 79 x 30/90 = 26.33). Pure period arithmetic on the vendor's own published $79/90-day figure; no usage assumption required. Both passes performed the identical arithmetic and reached the identical $26.33/mo figure by equivalent routes (divide by 3 vs. multiply by 30/90); reconciled into one statement here, not a substantive disagreement -- disagreements.py tags this field PROSE because free-text arithmetic write-ups never match verbatim, not because the numbers differed.",,,https://www.tealhq.com/pricing,not_applicable,adjudicated
teal,credit_rollover_policy,unknown,vendor_silence,pattern,https://help.tealhq.com/en/articles/9535168-is-there-a-teal-free-trial,"Free-plan AI credits are described as ""non-renewable,"" but no document states whether an unused credit balance expires, carries forward, or simply persists until used, and the free plan has no recurring billing-period boundary for a rollover concept to attach to (unlike a paid subscription cycle). Not disputed; both passes flagged this as a judgment call (documented silence on a shape the codebook does not anticipate) and reached the same unknown.",adjudicated
teal,failed_generation_charge_policy,unknown,vendor_silence,pattern,not_found,"No document (pricing page, ToS, trial-FAQ, Using AI: Bullets, Using AI: Professional Summary) states whether a failed/errored generation or a ""Regenerate"" click consumes a credit. Not disputed.",adjudicated
teal,auto_renewal_default,on,,,https://www.tealhq.com/terms,"""IMPORTANT: PAID SUBSCRIPTIONS AUTOMATICALLY RENEW AT THE END OF EACH BILLING PERIOD AT THE THEN-CURRENT SUBSCRIPTION RATE UNLESS YOU CANCEL BEFORE THE RENEWAL DATE."" (Sec. 5). Not disputed.",adjudicated
teal,auto_renewal_disclosure_location,terms_only,,,https://www.tealhq.com/terms,"The word ""automatically"" for renewal appears only in ToS Sec. 5. The pricing-page FAQ and help-center cancellation articles reference a ""recurring subscription"" while explaining cancellation but never independently assert that billing renews automatically. Read narrowly by both passes (an actual auto-renewal statement required, not an incidental ""recurring"" mention); not disputed.",adjudicated
teal,renewal_notice_commitment,no_notice_stated,,,https://www.tealhq.com/terms,"ToS Sec. 5 commits only to notice of a PRICE INCREASE (""We will provide advance notice of any price increase via email ... before your next renewal date"") -- narrower than, and not equivalent to, a general per-renewal notice commitment. No document commits to notice before an ordinary same-price renewal charge. Not disputed.",adjudicated
teal,refund_policy_exists,yes,,,https://www.tealhq.com/terms,"""If you are dissatisfied with Teal+, you may request a refund by emailing membersupport@tealhq.com..."" with stated eligibility windows per plan (Sec. 5). Not disputed.",adjudicated
teal,refund_window_days,14,,,https://www.tealhq.com/terms,"""for quarterly plans, within 14 calendar days of billing period start date"" -- entry tier is the Quarterly Plan. Confirmed verbatim in the help.tealhq.com cancellation-policy article too. Not disputed.",adjudicated
teal,refund_conditions,conditional,,,https://www.tealhq.com/terms,"""Refund requests submitted outside these windows are not eligible. Submitting a request does not guarantee approval; refunds are reviewed on a case-by-case basis."" Not disputed.",adjudicated
teal,cancellation_self_serve,self_serve_documented,,,https://www.tealhq.com/terms,"""You may cancel your subscription at any time through your account settings at app.tealhq.com/my-account/subscription."" Elaborated with a ""Cancel Subscription"" button flow in help.tealhq.com's dedicated cancellation article. Not disputed.",adjudicated
teal,refund_policy_location,multiple,,,https://www.tealhq.com/terms,"Refund position stated across document classes in agreement: the pricing-page FAQ (points to the full policy), ToS Sec. 5 (the operative windows), and the dedicated help-center cancellation-policy article (restates the windows verbatim). Not disputed -- pass 1 cited two of these classes, pass 2 three, but both land on the same coded value ""multiple"".",adjudicated
teal,commercial_use_lowest_tier,unknown,vendor_silence,pattern,not_found,"No document states a tiered commercial-use grant for generated resumes/cover letters. Closest related text is the SERVICE-level license in ToS Sec. 1 (""the Service is solely for your personal use and not for resale""), about licensing of the Service itself, not the OUTPUT content -- both passes judged this non-dispositive and did not code from it. Not disputed.",adjudicated
teal,watermark_removal_tier,unknown,vendor_silence,pattern,not_found,"No document mentions a watermark on any tier's exported resume/cover letter, positively or negatively. Not disputed.",adjudicated
teal,output_ownership_statement,user_owns,,,https://www.tealhq.com/terms,"""You retain ownership of all content you create or upload to the Service ('Your Content'), including resumes, cover letters, job descriptions, notes, and other materials."" (Sec. 4). No tier or active-subscription condition attached to ownership itself. Not disputed.",adjudicated
teal,usage_cap_quantified,all_caps_quantified,,,https://help.tealhq.com/en/articles/9530153-teal-vs-teal,"Every volume-type feature on the entry (Teal+) tier reads ""Unlimited"" across the pricing page and the Teal-vs-Teal+ comparison table, and no fair-use or discretionary clause qualifying that claim was found anywhere in the full ToS (see unquantified_limit_clause). Not disputed.",adjudicated
teal,unquantified_limit_clause,absent,,,https://www.tealhq.com/terms,"Full Terms of Service read end to end by both passes independently (pass 1: 34,663 characters; pass 2: all 18 sections) for this purpose. The only usage-adjacent clause found (""may not use the Service in any manner that could damage, disable, overburden, or impair our servers or networks"") is a system-abuse/security prohibition grouped with hacking/DDoS-style language, not a volume or intensity standard like fair-use or reasonable-use. No such clause exists. Not disputed; both passes read the full document rather than keyword-searching it, which is the standard this variable's known failure mode requires.",adjudicated
udio,headline_price_usd,8.0,,,https://www.udio.com/pricing,"AGREED. Standard card, default annual-preselected state: struck-through '$10' (reference), bold '$8/month' (most prominent figure), '$96 billed annually' beneath. Confirmed in accessibility tree, raw DOM text, and screenshot by both passes independently.",adjudicated
udio,headline_billing_basis,per_month_billed_annually,,,https://www.udio.com/pricing,AGREED. '$8/month' shown together with '$96 billed annually' in the default annual-preselected state; not a per-seat product.,adjudicated
udio,first_charge_amount_usd,96.0,,,https://www.udio.com/pricing,"AGREED. '$96 billed annually' is the vendor-published annual total printed directly beneath the headline figure, not a coder computation. Corroborated by the subscription-trial help article's worked example: 'immediately charged the full price for an annual subscription (e.g., $96 + tax in the U.S.)'.",adjudicated
udio,mandatory_addon_present,no,,,https://www.udio.com/pricing,"AGREED. Pricing page, ToS, and help center read in full; no required additional charge, minimum credit purchase, platform fee, or onboarding fee found for using Standard as advertised. A la carte credit top-ups ('Purchase 100 credits - $3.00') are optional, not mandatory.",adjudicated
udio,annual_condition_disclosure,adjacent,,,https://www.udio.com/pricing,"AGREED. '$96 billed annually' is printed directly beneath the '$8/month' figure, inside the same Standard plan card.",adjudicated
udio,annual_default_toggle,annual_preselected,,,https://www.udio.com/pricing,"AGREED. Payment-frequency radiogroup: 'Annually' aria-checked=true, 'Monthly' aria-checked=false on load, before any interaction, confirmed on both passes via DOM inspection and screenshot.",adjudicated
udio,free_plan_exists,yes,,,https://www.udio.com/pricing,"AGREED. Free plan card: '$0/month', '$0 billed annually', 'Make your music with a limited daily quota and basic features for free, no credit card required.' Standing tier alongside paid tiers.",adjudicated
udio,free_plan_cap_documented,all_quantified,,,https://www.udio.com/pricing,"AGREED. '10 credits per day and 100 credits per month (no rollovers)'; 'Generate up to 4 songs at the same time' (Compare Plans table: '2 (4 songs)'); 'Limit of 3 full length (2:10s) song generations per day' -- all carry a number, a dimension, and a period where rate-type, per codebook 5.1.",adjudicated
udio,free_plan_cap_value,10 credits per day | 100 credits per month | 2 simultaneous generations (4 songs) | 3 full length (2:10s) song generations per day,,,https://www.udio.com/pricing,"ADJUDICATED 2026-08-16 under this variable's own definition ('verbatim in structure') and decision rule ('record only quantified limits'). The Free plan's simultaneous-generation cap is stated in two places on the same page, confirmed CONSISTENT rather than conflicting once read together: the Free card's own bullet ('Generate up to 4 songs at the same time') and the Compare Plans table's row ('Simultaneous song generation limit: 2 (4 songs)'). The credits-and-credit-limits article's mechanism reconciles them -- 'Every time you click Create...two new songs are created' -- so 2 concurrent generations x 2 songs/generation = 4 songs, the same fact at two levels of granularity, not two competing figures. Verified directly: pass 2's local capture (records/pass2/udio-sources/pricing-page-2026-08-15.txt) contains BOTH figures exactly as quoted, including pass 1's own '4 songs at the same time' text, confirming pass 1's number is accurate but incomplete rather than wrong. Pass 1's transcription ('4 songs simultaneous generation') keeps only the card's number, drops the table's '2' entirely, and is verbatim to neither source's actual wording; pass 2's transcription is verbatim to the table cell it cites and loses nothing. The fourth clause is not a substantive difference -- '130-second (2:10)' and 'full-length (2:10s)' name the same limit -- carried through in the card's own exact wording. Prior values: pass1='10 credits per day | 100 credits per month | 4 songs simultaneous generation | 3 130-second (2:10) songs per day', pass2='10 credits per day | 100 credits per month | 2 simultaneous generations (4 songs) | 3 full-length (2:10s) songs per day'.",adjudicated
udio,free_plan_watermark,unknown,vendor_silence,pattern,https://www.udio.com/pricing,"AGREED. No document (pricing page, ToS, help center) states that free-plan audio output carries an embedded watermark or vendor mark. ToS 6.4's non-subscriber self-attribution requirement (crediting Udio in track metadata when publicly sharing) is a contractual duty on the user's future conduct, not a mark applied to the output file, so it is not treated as satisfying the construct (both passes agree on this distinction).",adjudicated
udio,free_plan_duration,perpetual,,,https://www.udio.com/pricing,AGREED. Free is presented as a standing plan alongside Standard/Pro with a recurring daily/monthly credit cycle; no expiry stated anywhere in the documents.,adjudicated
udio,trial_exists,yes,,,https://help.udio.com/en/articles/13338649-the-subscription-trial,AGREED. 'All creators have the one-time option to initiate a free trial of Udio's Standard subscription.' Also a trial CTA on the pricing page's Standard card.,adjudicated
udio,trial_card_required,unknown,vendor_silence,pattern,https://www.udio.com/terms-of-service,"AGREED. No document states a card IS or IS NOT required to START the trial. ToS 3.5 and the trial article both state a stored card will be CHARGED automatically at conversion, which implies but does not state a start-of-trial card requirement; the frozen rule bars that inference (matches the codebook's own Vendor I worked example).",adjudicated
udio,trial_length_days,7,,,https://help.udio.com/en/articles/13338649-the-subscription-trial,"AGREED. 'Trials last for up to 7 days from the moment initiated.' Corroborated by ToS 3.5: '...lasts for the duration indicated on your free trial confirmation email (or if not specified, then 7 days).'",adjudicated
udio,trial_auto_converts,yes,,,https://help.udio.com/en/articles/13338649-the-subscription-trial,"AGREED. 'If not cancelled before the end of the 7 day period, the creator will be immediately charged the full price of an annual subscription unless they previously toggled the subscription period to monthly.' Corroborated by ToS 3.5's authorize-to-charge language.",adjudicated
udio,credit_system_present,yes,,,https://help.udio.com/en/articles/10739134-credits-and-credit-limits,"AGREED. 'Udio credits enable you to create songs on Udio' -- an intermediate currency converting into song outputs, not an allowance stated directly in output units.",adjudicated
udio,credit_unit_defined,yes,,,https://help.udio.com/en/articles/10739134-credits-and-credit-limits,"AGREED. Pricing-page FAQ: '1 credit corresponds to 1 ~30 second audio track. Each generation generates 2 tracks, so each generation costs 2 credits.' Refined in the help article: 'Each set of two 32-second songs costs two credits (one credit for each song). Each set of two 130-second songs costs four credits (two credits for each song).'",adjudicated
udio,credit_to_output_rate_published,yes,,,https://help.udio.com/en/articles/10739134-credits-and-credit-limits,"AGREED. The help article states both rates precisely for both song lengths, including the 130-second 'full length' principal output (2 credits/song); the pricing-page FAQ alone only says 'correspondingly higher' with no figure, but docs rank second for this pricing-class variable and supply the number the pricing page omits -- differing precision, not a conflict.",adjudicated
udio,credit_rate_location,multiple,,,https://www.udio.com/pricing,AGREED. The 32-second rate plus a qualitative note on the 130-second rate appear on the pricing page; exact numeric rates for both song lengths appear in the help center -- two document classes in agreement.,adjudicated
udio,cost_per_output_unit,other,,,https://help.udio.com/en/articles/10739134-credits-and-credit-limits,"ADJUDICATED 2026-08-16 under domain-6 rule 1 (principal output 'as its own pricing page frames it') and rule 3 ('where none of the listed units fits, code other and name the unit in coder_note'). Every official document frames Udio's output as a discrete SONG at exactly one of two fixed preset lengths -- 'Each set of two 32-second songs costs two credits', 'Each set of two 130-second songs costs four credits' (credits-and-credit-limits, re-verified genuine by this adjudicator against pass 1's own archive), 'Generate up to 4/6/10 songs at the same time', '3 full length (2:10s) song generations per day' (pricing page) -- never as a continuously-metered duration purchasable by the minute; no document states or implies a per-minute rate, and there is no third preset length a buyer could choose. Pass 1's own value (per_audio_minute) is inconsistent with pass 1's OWN evidence for the neighboring variable credit_to_output_rate_published, which identifies the principal output as 'the 130-second song', a discrete unit, not a minute-denominated one -- the record's own related values point the other way. Pass 1's stated reasoning concedes the point directly: 'Product's native unit is a discrete song of fixed length...not a continuously-purchased minute; per_audio_minute is the closest codebook unit and is used here via normalization' -- rule 1 asks how the vendor's OWN page frames the output, not which enumerated unit a coder can reach by converting fixed song-lengths into minutes, and rule 3 is the codebook's own provision for exactly this case. Named unit: 'per song (fixed preset length: ~32-second short track or ~130-second full length song)'. Prior values: pass1=per_audio_minute, pass2=other.",adjudicated
udio,cost_per_output_computable,yes,,,https://www.udio.com/pricing,"AGREED. Entry tier (Standard) price, monthly credit allowance, and principal-output (130-sec song) credit rate are all published; no assumption about typical use is required. See computation_assumptions.",adjudicated
udio,computation_assumptions,"Standard tier, $8/mo (default annual display=$96/yr), 2400 credits/mo (pricing page+help center; stale 1200 in 2 places, see conflict_note). Principal output=130s song=2 credits (help center). 2400/2=1200 songs/mo. 8/1200=$0.0067/song.",,,https://www.udio.com/pricing | https://help.udio.com/en/articles/10739134-credits-and-credit-limits,"RECONCILED 2026-08-16, downstream of cost_per_output_unit above (not itself a coded disagreement -- cost_per_output_computable is agreed 'yes' -- but tools/disagreements.py flags this field because the arithmetic differed and instructs that 'the arithmetic itself may still need reconciling'). Both passes' arithmetic is the SAME computation expressed in different units and is mutually consistent: pass 1's $0.003/min x 2.1667 min/song = pass 2's $0.0067/song (2400/2=1200 songs/mo; 130s=2.1667min; 1200x2.1667=2600 min/mo; 8/2600=0.00308 =~ 0.003/min). Rewritten in the adjudicated unit (per song) rather than per minute, and enriched to note both independently-verified instances of the stale 1200 figure (see conflict_note) rather than only the single instance each coder separately found.",adjudicated
udio,credit_rollover_policy,expires_at_period_end,,,https://help.udio.com/en/articles/10739134-credits-and-credit-limits,"AGREED. 'These credits don't rollover from month to month.' Purchased a la carte top-up credits are a distinct pool that 'never expire' and do carry forward, unlike the plan's included monthly allowance -- a separate sub-policy, not a conflict with this finding.",adjudicated
udio,failed_generation_charge_policy,unknown,vendor_silence,pattern,https://help.udio.com/en/articles/10756213-understanding-reporting-bugs,"AGREED. No document (ToS, pricing page, help-center articles including the bug-report article, which names 'Backend error'/'Generation error' as a recognized failure mode but never states whether it consumes credits) addresses whether a technically-failed or empty generation consumes a credit.",adjudicated
udio,auto_renewal_default,on,,,https://www.udio.com/terms-of-service,AGREED. ToS 3.3: 'your subscription will automatically renew at the subscription period frequency referenced on your subscription page...and your payment method will automatically be charged at the start of each new subscription period for the fees and taxes applicable to that period.',adjudicated
